SONG_ID,LYRICS,happy,angry,dislike,fear,sad,surprise
732516,"저 푸른 바다 끝까지
말을 달리면
소금 같은 별이 떠 있고 
사막엔 낙타만이 가는 길 
무수한 사람
길이 되어 열어줄거야 
낡은 하모니카
손에 익은 기타 
Your melody 
나는 떠날래
어린 왕자 Your melody
찾아 떠날래 
Far away your my sunshine 
We were together 
나는 사랑보다
좋은 추억 알게될거야 
텀블러 한잔에 널 털어 넘기고 
이제 나를 좀 더 사랑할거야 
저 끊어 넘친 태양은 부글거리고 
오랜 꿈은 삐꺽거리고 
쿨럭이 자동차를 타고서 
꿈의 날개로
구름 속을 산책할거야 
낡은 하모니카
손에 익은 기타 
Your melody 
나는 떠날래
어린 왕자 Your melody
찾아 떠날래 
Far away your my sunshine 
We were together 
나는 사랑보다
좋은 추억 알게될거야 
For my life
Find my life 
찾아 누릴 천국에 
지지 않을 너를 안게 될거야 
Far away your my sunshine 
We were together 
나는 사랑보다
좋은 추억 알게될거야 
For my life
Find my life 
찾아 누릴 천국에 
지지 않을 너를 안게 될거야",0.658003,0.080637,0.060618,0.029329,0.161343,0.01007
732519,"너없는 지금도 눈부신 하늘과
눈부시게 웃는 사람들
나의 헤어짐을 모르는 세상은
슬프도록 그대로인데
시간마저 데려가지 못하게
나만은 널 보내지 못했나봐
가시처럼 깊게 박힌 기억은
아파도 아픈 줄 모르고
그대 기억이 지난 사랑이
내 안을 파고드는 가시가 되어
제발 가라고 아주 가라고
애써도 나를 괴롭히는데
아픈 만큼 너를 잊게 된다면
차라리 앓고 나면 그만인데
가시처럼 깊게 박힌 기억은
아파도 아픈 줄 모르고
그대 기억이 지난 사랑이
내 안을 파고드는 가시가 되어
제발 가라고 아주 가라고
애써도 나를 괴롭히는데
너무 사랑했던 나를
그게 두려웠던 나를
미치도록 너를 그리워했던
날 이제는 놓아줘
보이지 않아 내안에 숨어
잊으려하면 할 수록 더 아파와
제발 가라고 아주 가라고
애써도 나를 괴롭히는데",0.100081,0.044943,0.282206,0.022084,0.549921,0.000765
837567,"이별은 만남보다 참 쉬운 건가봐 
차갑기만 한 사람 
내 맘 다 가져간걸 왜 알지 못하나 
보고싶은 그 사람 

사랑했나봐 잊을 수 없나봐 
자꾸 생각나 견딜수가 없어 
후회하나봐 널 기다리나봐 
또 나도 몰래 가슴 설레어와 
저기 널 닮은 뒷 모습에 

기억은 계절따라 흩어져 가겠지 
차갑기만 한 사람 
빈 가슴 애태우며 난 기다리겠지 
어설픈 내 사랑은 

사랑했나봐 잊을수 없나봐 
자꾸 생각나 견딜 수 가 없어 
후회 하나봐 널 기다리나봐 
또 나도 몰래 가슴 설레어와 
저기 널 닮은 뒷 모습에 

기억은 계절따라 흩어져 가겠지 
차갑기만 한 사람 
빈 가슴 애태우며 난 기다리겠지 
어설픈 내 사랑은 

못되게 눈 돌리며 외면한 
니 모습 모른 척 할래 
한번쯤은 날 뒤돌아 보며 
아파했다 믿을래 

바보인가봐 한마디 못하는 
잘 지내냐는 그 쉬운 인사도 
행복한가봐 여전한 미소는 
자꾸만 날 작아지게 만들어 
멀어지는 니 모습처럼 

언젠가 다른사람 만나게 되겠지 
널 닮은 미소짓는 
하지만 그 사람은 니가 아니라서 
왠지 슬플 것 같아 
잊을 수 없는 사람 -",0.381629,0.005423,0.023455,0.034465,0.55465,0.000378
845586,"<p i=   love=   oh=   thank=   u=  >I love U oh thank U
언제나 내 맘속엔 나는 니가 있어 
나는 느낄 수 있어 
니가 어디에 있던 나는 갈수 있어 
그래야 이 힘든 삶을 살수 있어 

I love U oh thank U
난 사랑을 몰랐어 
못났어 욕심과 자만을 멈출줄 몰랐어 
잘났어 항상 제멋에 나는 살았어 
시작과 끝을 알수 없는 길을 걸었어 

그래 결코 넌 내게 쉽지 않은 사람이야
우린 저 높은 태양처럼 식지 않는 사랑이야 
수많은 별들도 우릴 축복해주는 밤이야 
이제야 내가 너로 인해 변할수 있는 기회야 

너로 인해 난 사랑을 알고 사랑을 믿고
너로 인해 난 믿음을 알고 꿈을 꾸고 
I love U oh thank U 고마워 사랑을 배웠어 
I love U oh thank U 

너보다 좋은건 이 세상에 없는걸
너의 사랑 그보다 큰 선물은 없어 
늘 곁에 있어준 그 하나로 충분해 
I want U so I love U so thank U 

때론 내 이기심에 너를 가둬둘지도 몰라
힘든 날이 많아 니가 많이 울지도 몰라 
내가 못나 부족하고 모잘라 
니가 견디기 힘들지도 몰라 날 떠날지 몰라 

하지만 날 놓치면 결국 후회할지도 몰라 
감히 어떤 누구도 우리 사이는 못 갈라 
우리 같은 인연은 다시 태어나도 못 만나 
너만을 지켜주며 숨 쉬게 할 수 있는 나

그래 결코 넌 내게 쉽지 않은 사람이야
우린 저 높은 태양처럼 식지 않는 사랑이야 
수많은 별들도 우릴 축복해주는 밤이야 
이제야 내가 너로 인해 변할수 있는 기회야 

오늘도 눈을 감아 니 얼굴을 상상하고
내일도 눈을 감아 우리 미래를 그려보고 
I love U oh thank U 고마워 사랑을 배웠어 
I love U oh thank U 고마워 

너보다 좋은건 이 세상에 없는걸
너의 사랑 그보다 큰 선물은 없어 
늘 곁에 있어준 그 하나로 충분해 
I want U so I love U so thank U 

검은 머리 파 뿌리 될 때까지 널 사랑할께
세상이 반쪽이 되도 끝까지 널 지켜줄께 
슬플때는 기대 나는 어깨가 되어줄께 
아플때면 기대 나는 너의 약이 되어줄께 

고마워 날 웃게해준 너의 미소가 
고마워 날 일깨워준 너의 충고가 
고마워 미래를 만들어준 믿음과 
I love U oh thank U 고마워 고마워 

너에게 약속해 변하지 않는 나를
누구보다 너에게 잘할수 있는 날 
부족해 보여도 항상 웃어주는 너 
I want U so I love U so thank U 

그래 결코 넌 내게 쉽지 않은 사람이야 
우린 저 높은 태양처럼 식지 않는 사랑이야 
수많은 별들도 우릴 축복해주는 밤이야 
이제야 내가 너로 인해 변할수 있는 기회야 

결코 넌 내게 쉽지 않은 사람이야
우린 저 높은 태양처럼 식지 않는 사랑이야 
수많은 별들도 우릴 축복해주는 밤이야 
I love U oh thank U 고마워 고마워 

I want U I love U thank U 
my baby my lady 
my lovely yeah - 


</p>",0.763534,0.009813,0.017243,0.012632,0.192102,0.004676
866705,"죽도록 힘겨워도
몸서리치게 외로워도
너를 그리워하지 않는 게
더 쓸쓸한 일인데
늘 네 생각 하나에 살고
하룰 다 써도 모자라서
다음 날도 그 다음 날에도
더해가는 그리움에
또 하루가 흘러 또 한 달이 흘러
일년이라는 시간이 흘러
자꾸만 느는 거짓말 같은 날이
날 반기지만
천 걸음을 가도 만 걸음을 걸어도
난 언제나 제자리 걸음
떠나고 싶어도 못 떠나
네가 와줄까 봐
네 소리에 심장이 멎고
너의 미소에 몸이 굳어
사랑한다 너를 사랑한다
입술조차 떼기 전에
또 하루가 흘러 또 한 달이 흘러
일년이라는 시간이 흘러
자꾸만 느는 거짓말 같은 말이
날 반기지만
천 걸음을 가도 만 걸음을 걸어도
난 언제나 제자리 걸음
떠나고 싶어도 못 떠나
네가 와줄까 봐
왜 항상 사랑은 받는
너에게 관대한 거니
이렇게 널 잊지 못한
네 앞에서 눈물 나게 하면서
잊는 것보다 아픈 게
나은 거라 난 믿으니까
안 돌아와도 돼 날 사랑 안 해도 돼
넌 내 안에 제자리 걸음
보내고 싶어도 못 보내
널 사랑하니까",0.26755,0.057215,0.157,0.016781,0.499653,0.001801
866710,"워워 머리부터 발끝까지
다 사랑스러워 
워워 니가 나의 여자라는게
자랑스러워 
기다림이 즐겁고 
이젠 공기마저 달콤해 
이렇게 너를 사랑해 
세상이 힘들어도 널 보면 
마음에 바람이 통해 
이런 게 사는 거지 이런 게 행복이지 
이제야 느끼게 됐어 나는 
온종일 우울해도 널 보면 
머리에 햇빛이 들어 
이렇게 놀라운게 사랑이지 
기다린 보람이 있어 
지난번 사랑처럼 울까봐 
한참을 망설였지만 
보채지 않고 나를 기다려준 너 
편안하게 스며들어와 
워워 머리부터 발끝까지
다 사랑스러워 
워워 니가 나의 여자라는게
자랑스러워 
무뚝뚝하던 내가
종일 싱글벙글 웃잖아 
대체 내게 무슨 짓을 한거야 
워워 그림자와 뒷 모습까지
사랑스러워 
워워 부끄러운 애정표현도
자연스러워 
기다림이 즐겁고 
이젠 공기마저 달콤해 
이렇게 너를 사랑해 
널 행복하게 해주기 위해 
내가 날 아끼게 됐어 
내 모습 내가 봐도 이제 조금은 
괜찮은 놈이 된 것 같아 
워워 머리부터 발끝까지
다 사랑스러워 
워워 니가 나의 여자라는 게
자랑스러워 
무뚝뚝하던 내가 
종일 싱글벙글 웃잖아 
대체 내게 무슨 짓을 한 거야 
워워 그림자와 뒷 모습까지
사랑스러워 
워워 부끄러운 애정표현도
자연스러워 
기다림이 즐겁고
이젠 공기마저 달콤해 
이렇게 너를 사랑해 
워워 나나 나나 나나나 나나
나나 나나나 
워워 나나 나나 나나나 나나
나나 나나나 
사람들이 모두들 부러워서
견딜 수 없게 
그렇게 우리 사랑해 
우 한가지만 약속해
세상 끝날 때까지 
나에게만 사랑스럽기",0.9185,0.005262,0.007101,0.003412,0.059014,0.006712
905857,"하루 단 하루라도 좋겠어 
널 잊고 살수만 있다면 
쉴새없는 눈물을 잠근채 
나의 그리움을 거둔채 

한 번 꼭 한번이면 될텐데 
난 참 그 말이 어려웠어 
너만 보면 자꾸 바보가 돼 
그림자 뒤로 숨게만 돼 

내게는 이 세상 제일 슬픈 세글자 
차마 너를 향해 줄 수 없던 세글자 
매일 내 가슴에 눈물로 썼다가 
다시 한숨으로 지우는 말 

나 혼자 말하고 나 혼자 듣는 말 
끝내 너의 곁엔 닿지도 못할 외로운 말 
사랑해 그 세글자가 늘 나를 아프게 해 

이젠 제발 좀 그만하자고 
다신 아파하지 말자고 
시간으로 덮고 또 덮어도 
널 가리지는 못하나봐 

내게는 이 세상 제일 슬픈 세글자 
차마 너를 향해 줄 수 없던 세글자 
매일 내 가슴에 눈물로 썼다가 
다시 한숨으로 지우는 말 

나 혼자 말하고 나 혼자 듣는 말 
끝내 너의 곁엔 닿지도 못할 외로운 말 
사랑해 그 세글자가 늘 나를 아프게해 

내 마음 하늘위에 쓸까 바람에게 말할까 
그럼 니가 볼까 너의 곁에 전해질까 

어쩌면 이 세상 제일 흔한 세글자 
내겐 이렇게도 힘에 겨운 세글자 
울음부터 나서 목이 메어와서 
꺼내기도 전에 되담는말 

천번도 만번도 더 삼킨 한 마디 
아마 평생가도 못 다할 짧은 그 한마디 
사랑해 그 세글자에 
또 이렇게 눈물만 -",0.304059,0.019225,0.072311,0.007605,0.596409,0.00039
1086472,"미안합니다
고작 나란 사람이
당신을 미친 듯 사랑합니다
기다립니다
잘난 것 하나 없는데
염치없이 당신을 원합니다
세상을 더 헤매어 봐도
눈을 더 크게 뜨고 찾아도
당신은 단 하나란 걸 알아서
내가 꼭 갖고 싶지만
날 사랑해줘요
날 울리지마요
숨 쉬는 것보다
더 잦은 이 말 하나도
자신 있게 못하는
늘 숨어만 있는
나는 겁쟁이랍니다
미안합니다
미련한 미련 때문에
내 손으로 당신을 못 놉니다
내 눈에 당신이 박혀서
다른 무엇도 볼 수 없어서
가슴에 옮겨와 달라는 말도
이젠 해보고 싶지만
날 사랑해줘요 날 울리지마요
숨 쉬는 것보다
더 잦은 이 말 하나도
자신 있게 못하는
늘 숨어만 있는
나는 겁쟁이랍니다
조금씩 커져가는 사랑은
한 번씩 나도 몰래
새어 나와서
길을 잃은 아이처럼
울고 보채도
터진 내 맘은 모르겠죠
눈을 감지 마요
나를 바라봐요
당신의 귓가에
다가가 말하려 해도
당신 앞에 설 때면
뒷걸음만 치는
그저 난 겁쟁이랍니다
그대만 나는 기다립니다",0.140045,0.047441,0.28745,0.046444,0.476623,0.001998
1114180,"슬픔이 차올라서 
한 잔을 채우다가 
떠난 그대가 미워서 
나 한참을 흉보다가 
나 어느새 그대 말투 
내가 하죠 
난 늘 술이야 
맨날 술이야 
널 잃고 이렇게 
내가 힘들 줄이야 
이제 남남이야 
정말 남이야 
널잃고 이렇게 우린 영영 
이젠 우리 둘은 남이야 
슬픔이 차올라서 
한 잔을 채우다가 
떠난 그대가 미워서 
나 한참을 흉보다가 
또 다시 어느새 
그대 말투 또 내가 하죠 
난 늘 술이야 맨날 술이야 
널 잃고 이렇게 
내가 힘들 줄이야 
이제 남남이야 
정말 남이야 
널 잃고 이렇게 우린 
영영 이제 우리 둘은 
술마시면 취하고 
나 한 얘기를 또하고 
이젠 너 남인줄도 모르고 
너 하나 기다렸어 
난 늘 술이야 맨날 술이야 
널 잃고 이렇게 
내가 힘들 줄이야 
이제 남남이야 정말 남이야 
널 잃고 이렇게 우리 
영영 이젠 우리 둘은 
정말 영영 이제 
우리 둘은 남이야 
저물어 가는 
오늘도 난 술이야",0.112685,0.043265,0.340359,0.011704,0.49129,0.000697
1177475,"매번 늦어도 이해 할게
누굴 만났니
먼저 묻지 않을게
고집스런 내 사랑
너의 말은 변명이라도
믿고 싶을테니
눈 비비는척 눈물 닦아내고
다음 약속도
잡을 이유 만들지
니 맘보다 한숨과 친해져도
널 보기위해 난 사니까
수없이 어긋난대도 기다릴게
아무리 가슴아파도 웃어볼게
떠나선 안돼
서둘러 져버리지 마 
날 밀어내도
깊어지는 이 사랑을 봐
내 입을 막아도
세상이 다 아는데
왜 너만 몰라
왜 널 지킬 남자를 몰라
잊어보려고 해도 소용없어
하루도 못 가
너만 또 찾는 나인걸
혼자가 더 좋다는 슬픈 니 말
눈물이 자꾸 지워버려
수없이 어긋난대도 기다릴게
아무리 가슴아파도 웃어볼게
떠나선 안돼
서둘러 져버리지 마 
날 밀어내도
깊어지는 이 사랑을 봐
내 입을 막아도
세상이 다 아는데
왜 너만 몰라
왜 널 지킬 남자를 몰라
니 맘에 누가 있든 괜찮아
한번쯤 못 이긴 척 돌아봐
보여줄게 더 많아
쉽게 보낼 수 없어
가지마
널 원해야만
견뎌내는 내 가슴이야
날마다 울어도
볼 때마다 행복해
왜 너만 몰라
왜 강한 내 사랑을 몰라",0.285966,0.063889,0.193831,0.017796,0.436443,0.002075
1322134,"나의 그대가
원한다면 어디든 무대야
유머러스한 남자가 요즘엔 추세야
남자다운 남자는 낭자를
기쁘게 할 줄 알아야해
같이 놀고 가지고 놀고
잘 놀 줄 알아야 해
오늘부로 너의 연예인이
되기 위해 해 데뷔 무대
코믹 멜로 액션 에로
맘에 드는 걸 찍으시죠
지금부터 슛 들어갑니다
영화 한편 찍으시죠
엔딩에 키스씬 있다 참고 하시죠
그대의 연예인이 되어
항상 즐겁게 해 줄게요
연기와 노래 코메디까지 다 해줄게
그대의 연예인이 되어
평생을 웃게 해 줄게요
언제나 처음 같은 마음으로
너를 슬프게 하는 사람 누구야
우는 모습도 이뻐 뭐야 왜 우는데 
그러자 그녀가 웃는데
항상 개인기와
신기한 이벤트 쇼쇼쇼
준비 다 끝났으니
우울한 날엔 말씀하셔셔셔
분위기 띄울땐
댄스 뮤직 한 곡 때리고
무드 잡을 땐 발라드 한 곡 뽑고
리듬 타고플땐 힙합 힙힙힙합
하늘 높이 뛰고플땐 락엔롤
그대의 연예인이 되어
항상 즐겁게 해 줄게요
연기와 노래 코메디까지 다 해줄게
그대의 연예인이 되어
평생을 웃게 해 줄게요
언제나 처음 같은 마음으로
난 그대의 연예인
난 그대의 연예인
난 당신의 연예인
난 당신의
난 당신의 댄스 가수
때로는 영화배우 같아
때로는 코미디언 같아
때로는 탤런트 같아 때로는 가수 같아
너의 기분에 따라 난 난
난 그대의 연예인
그대의 연예인이 되어
평생을 웃게 해 줄께요
언제나 처음 같은 마음으로
난 그대의 연예인",0.69619,0.029176,0.058546,0.038189,0.167147,0.010752
1325050,"Yes Turtles Forth album
New mind New song 
철없을 적 내 기억속에
비행기 타고가요 
Yeah Let's go 
파란 하늘위로 훨훨 날아가겠죠 
어려서 꿈꾸었던 비행기 타고 
기다리는 동안 아무말도 못해요 
내 생각 말할순 없어요 
모든 준비 다 끝났어 
곱게 차려 입고 나선 
바깥 풍경마저 들뜬 기분 
때가 왔어 하늘위로
날으는 순간이야 
조금은 두려워도 
애써 내색 할 순 없어
이번이 처음이지만 
전에 자주 비행했었잖아 
친구들과 말썽장이
거북이 비행기로 올라타 
준비됐나 
수많은 사람들 속을 지나쳐
마지막 게이트야 
나도 모르게 안절부절하고 있어 
이럴 땐 침착해 좀 자연스럽게 
파란 하늘위로 훨훨 날아가겠죠 
어려서 꿈꾸었던 비행기 타고 
기다리는 동안 아무말도 못해요 
내 생각 말할순 없어요
Yes Remember
비행기를 타고 가던 너
따라가고 싶어 울었던 
철없을 적 내 기억속에
비행기 타고가요 
Yes Fly 다들 아무 일도 없는 듯 
하늘을 나르는데 아무걱정 없는 듯 
왠지 철닥서니 없었나 문득
이런 내 모습 촌스러 입 다문듯 
쳐다보지 말아요 
다들 처음 탈 때 이러지 않았나요 
딴 데 봐요 
신경 쓰지 마요 
나 혼자 이런게 나 좋아요 
어떤 느낌일까 정말
새들처럼 나는 기분 
세상 모든 것이 점처럼
보 여 지겠지 
개구쟁이 거북이
비행기로 드디어 출발한다 
수많은 사람들 속을 지나쳐
마지막 게이트야 
나도 모르게 안절부절하고 있어 
이럴 땐 침착해 좀 자연스럽게 
파란 하늘위로 훨훨 날아가겠죠 
어려서 꿈꾸었던 비행기 타고 
기다리는 동안 아무말도 못해요 
내 생각 말할순 없어요 
파란 하늘위로 훨훨 날아가겠죠 
어려서 꿈꾸었던 비행기 타고 
기다리는 동안 아무말도 못해요 
내 생각 말할순 없어요 Yes Remember
비행기를 타고 가던 너
따라가고 싶어 울었던 
철없을 적 내 기억속에
비행기 타고가요",0.574521,0.035961,0.10309,0.070537,0.206618,0.009273
